name,link,rating,num_reviews,price,distance_to_city_center,star,description,images,address
Hotel ZOE by AMANO,https://www.booking.com/hotel/de/zoe-by-amano-group.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=161417601_88990130_2_2_0_244964&highlighted_blocks=161417601_88990130_2_2_0_244964&matching_block_id=161417601_88990130_2_2_0_244964&sr_pri_blocks=161417601_88990130_2_2_0_244964_34744&from_sustainable_property_sr=1&from=searchresults,8.5,4924,347,1.8,3,"Central Location: Hotel ZOE by AMANO in Berlin offers a central setting with Berlin Cathedral a 7-minute walk away and Berlin TV Tower less than 0.6 mi distant. The Berlin Brandenburg Airport is 16 mi from the property.

Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms, iPads, and city views. Additional amenities include kitchenettes, soundproofing, and free WiFi.

Dining and Leisure: Guests can enjoy a terrace, bar, and outdoor seating area. The hotel provides a buffet breakfast, child-friendly buffet, and bicycle parking.

Nearby Attractions: Nearby attractions include the Neues Museum and Pergamon Museum within walking distance. An ice-skating rink is also available in the surroundings.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/133994570.jpg?k=bf79a8cb73aa6964d9cc2b25da4c37bdee1ec2bb3c25f4412238bf1d3b1bed7b&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/465290446.jpg?k=639adbdfb2a194c53dd44e3dfa9ef09c47ba52c1f079e8cdd2d7da1ffb59c410&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/303675473.jpg?k=f1c443625cd29f9fa9d780d80bcf7caa102e90a77b1c4f9dd458985dd6878ccb&o=']","Große Präsidentenstraße 6-7, Mitte, 10178 Berlin, Germany"
"Me and All Hotel Berlin East Side, by Hyatt - NEW OPENING",https://www.booking.com/hotel/de/ibisberlinostbhf.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=6172421_395503889_2_2_0&highlighted_blocks=6172421_395503889_2_2_0&matching_block_id=6172421_395503889_2_2_0&sr_pri_blocks=6172421_395503889_2_2_0__42656&from=searchresults,8.2,20,427,3.6,4,"Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms, river views, and modern amenities such as free WiFi, mini-bars, and soundproofing.

Exceptional Facilities: Guests can enjoy a sauna, fitness center, restaurant, bar, and yoga classes. Additional services include a 24-hour front desk, concierge, and electric vehicle charging station.

Dining Experience: The modern restaurant serves dinner with continental and buffet breakfast options, including vegetarian and gluten-free menus. Live music and a coffee shop enhance the dining experience.

Prime Location: Located in Berlin city center, the hotel is 14 mi from Berlin Brandenburg Airport and near attractions like the East Side Gallery (16-minute walk) and Alexanderplatz (1.2 mi).","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/732024157.jpg?k=4e0fff8780c08c17da8369d7d90bac9abe3c8fc622e101c87cd23206abdb9501&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/746485750.jpg?k=7c80e8320d0e7f78e454cc0ae686933fec08484b48fc767363907ee3958c99d5&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/746485890.jpg?k=77bd10cc0d67bf2c5e0de8031a3332228a47b35e4591586a18ab69c72d415dc2&o=']","An der Schillingbrucke 2, Friedrichshain-Kreuzberg, 10243 Berlin, Germany"
Hotel the YARD Berlin,https://www.booking.com/hotel/de/the-yard-berlin.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=207315701_416288455_2_2_0&highlighted_blocks=207315701_416288455_2_2_0&matching_block_id=207315701_416288455_2_2_0&sr_pri_blocks=207315701_416288455_2_2_0__36800&from_sustainable_property_sr=1&from=searchresults,8.4,1585,368,2.5,4,"Comfortable Accommodations: Hotel the YARD Berlin in Berlin offers family rooms with garden views, air-conditioning, and private bathrooms. Each room includes a work desk, soundproofing, and free WiFi.

Dining and Leisure: Guests can enjoy a modern restaurant serving local cuisine and vegetarian options. The hotel features a sun terrace, garden, bar, and outdoor seating area. Additional amenities include a steam room, minimarket, and outdoor play area.

Prime Location: Located 14 mi from Berlin Brandenburg Airport, the hotel is near attractions such as Topography of Terror (1.1 mi) and Checkpoint Charlie (17-minute walk). Boating is available in the surrounding area. Guests appreciate the attentive staff and comfortable rooms.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/703503364.jpg?k=e8a0a12d5865c7e95616df7eb037d8bcd16f7307ceddad28baa5147cdf70f420&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/159820799.jpg?k=d7f9bc4a837123f9004c49781b148dc9718b76a622bd8a13fdee7cd4f1f97c4d&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/104833152.jpg?k=4f51698343a395da512dd5442d56680b8535f2edf01325f7a931dbd3692839d5&o=']","Alexandrinenstraße 125, Friedrichshain-Kreuzberg, 10969 Berlin, Germany"
MEININGER Hotel Berlin Tiergarten,https://www.booking.com/hotel/de/meininger-berlin-tiergarten.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=319058702_114108904_0_2_0_496179&highlighted_blocks=319058702_114108904_0_2_0_496179&matching_block_id=319058702_114108904_0_2_0_496179&sr_pri_blocks=319058702_114108904_0_2_0_496179_26460&from=searchresults,8.2,8684,265,2.4,3,"Located in Berlin, in the new Schultheiss-Quartier in Moabit (Shopping Mall) and next to Tiergarten park, 1.5 mi from Natural History Museum, MEININGER Hotel Berlin Tiergarten offers a shared lounge and a 24-hour front desk for guests. It is located 1.6 mi from Brandenburg Gate and 1.7 mi away from Potsdamer Platz.

All rooms in the hotel are fitted with a flat-screen TV. Featuring a private bathroom with a shower and free toiletries, rooms at MEININGER Hotel Berlin Tiergarten also have free WiFi, while selected rooms also feature a city view. Guest rooms include a desk.

Guests at the accommodations can enjoy a continental breakfast. The parking is available in the nearby Schultheiss-Quartier.

Theater and Comedy at Kurfuerstendamm is 1.9 mi from MEININGER Hotel Berlin Tiergarten, while Kurfürstendamm is 1.9 mi away. Berlin Brandenburg Airport is 19 mi from the property.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/742358485.jpg?k=519a25f5b021ded978e641ac48dfe9b41cc77ed39b5550f34168301e1d21f931&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/162686316.jpg?k=63e0c1279c9756a5cd2e92528de44db8724d307d284ef62d25e87f88a353e0e1&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/162686269.jpg?k=5907c432cd0d9d5e49007efb4844b5dcd11727356f5bbd16c5c8677341197099&o=']","25 Turmstraße, Mitte, 10559 Berlin, Germany"
martas Hotel Berlin-Mitte,https://www.booking.com/hotel/de/augustinenhof.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=6381502_103921185_2_0_0&highlighted_blocks=6381502_103921185_2_0_0&matching_block_id=6381502_103921185_2_0_0&sr_pri_blocks=6381502_103921185_2_0_0__37510&from=searchresults,8.8,1992,375,1.5,,"This boutique hotel is a beautiful historic building located in a quiet street right in the heart of Berlin’s Mitte district, close to many galleries, restaurants and tourist attractions.

Dating back to the 19th century when it was used as a Christian refuge and hotel, the martas Hotel provides historic charm. Look forward to the bright and comfortable rooms with warm and friendly colors as well as traditional wooden floorboards.

The martas Hotel Berlin Mitte is within comfortable walking distance of the Hackescher Markt cultural district, the UNESCO museum island, Alexanderplatz, the historic Unter den Linden boulevard, the Brandenburg Gate and the Friedrichstraße shopping street.

The hotel offers excellent public transport connections to all parts of Berlin, thanks to the nearby S-Bahn (city rail) and U-Bahn (underground) stations.

Please note that the reception is only open from 6:00 AM to 10:00 PM. If you expect to arrive outside of these opening hours, please inform the property in advance to arrange check-in. Cash payment is only possible during reception opening hours.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/579114533.jpg?k=b1282a7ec88677c902b244cbca4a21f1a7cd78bfbbaed8dc351e18ebcfc826d7&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/579114538.jpg?k=218aa8f1a9026b4f87d0205070ec3944eafc62dafbd5575d69c8305bc7793aa7&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/579114532.jpg?k=367f3ee90cbe40d4850dd853f62b331e12f3c11f25a7db4832292c868a5d10b5&o=']","Auguststraße 82, Mitte, 10117 Berlin, Germany"
MEININGER Hotel Berlin Hauptbahnhof,https://www.booking.com/hotel/de/meininger-berlin-hauptbahnhof.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=18135802_91465540_0_2_0_497732&highlighted_blocks=18135802_91465540_0_2_0_497732&matching_block_id=18135802_91465540_0_2_0_497732&sr_pri_blocks=18135802_91465540_0_2_0_497732_24930&from=searchresults,7.6,15806,249,1.1,3,"This hotel is located in the heart of Berlin, between Berlin Central Station and the Reichstag Parliament. The MEININGER offers soundproofed rooms with modern design and a flat-screen TV.

The nonsmoking rooms at MEININGER Hotel Berlin Hauptbahnhof all feature a private bathroom. Free Wi-Fi is available in all rooms.

Breakfast can be purchased each morning in the trendy M-Lounge.

Guests are welcome to use the MEININGER's shared kitchen, TV and stereo, or relax in the Game Zone area. A washing machine and tumble dryer are also available for a fee.

The MEININGER Berlin Hauptbahnhof offers panoramic views of the Government District and the Tiergarten Park. The Brandenburg Gate and Unter den Linden boulevard are a 10-minute walk away, and excellent public transport connections are available from Berlin Central Station.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/371052324.jpg?k=93a8251423476dbbb87ef893b204cf6d18b20ee20a4901ccde39ba7e032110c3&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/43553683.jpg?k=33cca185cb0c3b8bb6483f931a0ec6b80bb2e0917246381ca3accae45743c475&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/43553686.jpg?k=5f2b44a8fc5c52bb60bc4cc8c9bc68f56fdf653726ffa1dde44529ac3e251f3f&o=']","Ella-Trebe-Straße 9, Mitte, 10557 Berlin, Germany"
easyHotel Berlin Hackescher Markt,https://www.booking.com/hotel/de/easyhotel-berlin-hackescher-markt.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=27531802_88932388_0_0_0_142095&highlighted_blocks=27531802_88932388_0_0_0_142095&matching_block_id=27531802_88932388_0_0_0_142095&sr_pri_blocks=27531802_88932388_0_0_0_142095_23600&from=searchresults,7.8,11160,236,2.2,,"This budget hotel with a 24-hour reception is located in the vibrant Hackescher Markt district in central Berlin. All rooms include an private bathroom.

The easyHotel Berlin Hackescher Markt is functionally furnished with minimalist design. WiFi and 50 satellite TV channels are provided free of charge.

easyHotel Berlin is 328 feet from Rosenthaler Platz Underground Station. Alexanderplatz is 2 underground stops away and offers direct connections to Tegel Airport and Schönefeld Airport.

There are many shopping boutiques, galleries cafés, bars and restaurants near easyHotel Berlin Hackescher Markt. The UNESCO Museum Island is a 10-minute walk away.

Hackescher Markt is a 10-minute tram ride from the trendy Prenzlauer Berg district or the Friedrichstraße shopping street.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/504492203.jpg?k=5dbf0a2e9faaab4b48171df80a289a98f8d5a4e256e7c2f2d708b9196c70379b&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/290475534.jpg?k=980087f0e78d489a9921010495c904c7db01589ae5733941415c5b1a7508013f&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/20220872.jpg?k=5e2f9039f611c7bc13ed083c0dfd7e570b73121aa30e6ecc39145d59cbc6bc79&o=']","Rosenthaler Straße 69, Mitte, 10119 Berlin, Germany"
Pension I,https://www.booking.com/hotel/de/pension-i.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=89563501_93771870_2_0_0&highlighted_blocks=89563501_93771870_2_0_0&matching_block_id=89563501_93771870_2_0_0&sr_pri_blocks=89563501_93771870_2_0_0__17600&from=searchresults,8.5,969,176,2.7,,"Pension I is located in Berlin. Free WiFi access is available.

Rooms here will provide you with a tv and a seating area. Complete with an electric kettle, the kitchenette also has a coffee machine. Shared bathrooms also come with towels. Extras include linen.

The guest house is 2.3 mi from Alexanderplatz, 2.9 mi from Kurfürstendamm and 1.3 mi from Potsdamer Platz. Tegel Airport is 5.6 mi away.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/238184734.jpg?k=1a6ef0145eb3af26f95799a1495aabd9e05663514c397083c6a502c75c02253f&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/238184857.jpg?k=e6192f6e73675fedbc3a43d211b66e27f2e96ab2c8db343d4cfde1993532b732&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/554784881.jpg?k=0f5dfe9587f91189e9cd3c18990bb74b898bef0548c2ab6eb8622faae413077b&o=']","Gneisenaustrasse 109-110, Friedrichshain-Kreuzberg, 10961 Berlin, Germany"
Vienna House Easy by Wyndham Berlin Potsdamer Platz,https://www.booking.com/hotel/de/vienna-house-easy-by-wyndham-berlin-potsdamer-platz.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=1082192103_380815261_2_2_0&highlighted_blocks=1082192103_380815261_2_2_0&matching_block_id=1082192103_380815261_2_2_0&sr_pri_blocks=1082192103_380815261_2_2_0__27680&from_sustainable_property_sr=1&from=searchresults,8.3,2941,277,1.9,,"Comfortable Accommodations: Vienna House Easy by Wyndham Berlin Potsdamer Platz in Berlin offers family rooms with air-conditioning, private bathrooms, and balconies. Each room includes a walk-in shower, TV, and soundproofing.

Modern Facilities: Guests enjoy a fitness center, terrace, and free WiFi. Additional amenities include a elevator, 24-hour front desk, electric vehicle charging station, and paid on-site private parking.

Dining Options: A continental buffet breakfast with vegetarian, vegan, and gluten-free options is available. Breakfast includes warm dishes, fresh pastries, pancakes, cheese, fruits, and juice.

Prime Location: Located 13 mi from Berlin Brandenburg Airport, the hotel is a 16-minute walk from Potsdamer Platz. Nearby attractions include Topography of Terror (0.9 mi) and Holocaust Memorial (1.2 mi). Boating is available in the surroundings.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/496540563.jpg?k=54beadd4d774a60c0acafd8ad65a68d8349f85a997a0564fbd5c11a886b682d9&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/521343634.jpg?k=b19c8d8f0a2bb125767a353d9f145db51e4bde86bf683b30292c9a42e3c05d8f&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/743926618.jpg?k=e48f9b547c31993a5a497d5c541ee3b86df319d5818ebd500069ce86422ebbaa&o=']","Dennewitzstrasse 44, Friedrichshain-Kreuzberg, 10785 Berlin, Germany"
Crowne Plaza Berlin City Centre Ku'damm by IHG,https://www.booking.com/hotel/de/crownplazaberlincitycentre.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=6056831_376233878_2_2_0&highlighted_blocks=6056831_376233878_2_2_0&matching_block_id=6056831_376233878_2_2_0&sr_pri_blocks=6056831_376233878_2_2_0__46600&from_sustainable_property_sr=1&from=searchresults,8.5,6425,466,2.8,4,"Comfortable Accommodations: Crowne Plaza Berlin City Center Ku'damm by IHG in Berlin offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a work desk, free toiletries, and a TV.

Exceptional Facilities: Guests can enjoy a sauna, fitness center, indoor swimming pool, terrace, and free WiFi. Additional facilities include a restaurant, bar, and fitness room.

Dining Experience: The modern restaurant serves Mediterranean, Asian, and international cuisines with vegetarian, vegan, gluten-free, and dairy-free options. A buffet breakfast is available.

Prime Location: Located 14 mi from Berlin Brandenburg Airport, the hotel is a 7-minute walk from Zoologischer Garten underground station and 0.9 mi from Kurfürstendamm. Nearby attractions include Berliner Philharmonie and Brandenburg Gate.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/326951529.jpg?k=28946e86a18be05c0d1bd5ba3d7a34c0ba40a81551875a68da706e41b44582c7&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/488679492.jpg?k=9f007b1b8c14f51afa401e20d3bccd5c27b484fe194b6f3740e3a65c490ee31e&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/59613445.jpg?k=dae10013ff2950e9f59834b337e243ce891dc4abae47d3e78f544728fc243cb0&o=']","Nuernberger Strasse 65, Tempelhof-Schöneberg, 10787 Berlin, Germany"
Apartments am Brandenburger Tor,https://www.booking.com/hotel/de/apartments-am-barndenburger-tor.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=6346901_401723428_0_0_0&highlighted_blocks=6346901_401723428_0_0_0&matching_block_id=6346901_401723428_0_0_0&sr_pri_blocks=6346901_401723428_0_0_0__49598&from=searchresults,8.2,12279,496,0.3,3,"Offering a fully equipped kitchen, a stereo system, and great transport connections, these stylish apartments in Berlin are centrally located between the Brandenburg Gate and Potsdamer Platz Square. Free Wi-Fi is included in every room.

Apartments am Brandenburger Tor provides quiet, contemporary-style apartments of all sizes. They all feature cable TV and bright décor. Some are on 2 levels.

The Brandenburger Tor Apartments are in the popular Mitte district of Berlin. The Unter den Linden Boulevard and the large Tiergarten Park are a 5-minute walk from all apartments. A playground is also nearby. Nearby there are also many cafés, bakeries and places to have breakfast.

Brandenburger Tor City Rail/Undeground Station and several bus stops are within a 5-minute walk of all the apartments. Towels and linen are included in the room rate.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/645384655.jpg?k=2a605d547b78b3207fcc64eac5828bd63ce332777c7c3f99d445d472df7c8543&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/589502183.jpg?k=25bc93d63025f40f2e9165633e473126c1e1b25bd82c0e8253082e64c42d6662&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/532279554.jpg?k=94bd4209927073fa25d6651e8f479f6c68e4f2d7196e398425ca196120497848&o=']","Behrenstr. 1c, Mitte, 10117 Berlin, Germany"
Hotel AMANO Grand Central,https://www.booking.com/hotel/de/amano-grand-central.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=139710901_86700931_2_34_0_244982&highlighted_blocks=139710901_86700931_2_34_0_244982&matching_block_id=139710901_86700931_2_34_0_244982&sr_pri_blocks=139710901_86700931_2_34_0_244982_32345&from_sustainable_property_sr=1&from=searchresults,8.3,11184,323,1.4,3,"Central Location: Hotel AMANO Grand Central in Berlin offers a central setting with Berlin Central Station a 5-minute walk away. Nearby attractions include the Natural History Museum (2625 feet) and Brandenburg Gate (1.2 mi). Berlin Brandenburg Airport is 18 mi from the property.

Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms with walk-in showers, and free WiFi. Additional amenities include soundproofing, parquet floors, and work desks. Family rooms and hypoallergenic options cater to all guests.

Dining and Leisure: The family-friendly restaurant serves Italian cuisine in a modern and romantic ambiance. Guests can also enjoy a bar, coffee shop, and outdoor seating area. Activities include cycling, with bicycle parking and bike hire available.

Guest Services: The hotel offers a 24-hour front desk, concierge service, and tour desk. Additional services include express check-in and check-out, luggage storage, and paid on-site parking.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/303680645.jpg?k=0b47622058a1f7424dc3c1831df9553b39a6a2e070de92b43aac6cdc08d1454d&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/55757349.jpg?k=692a8064cbf9ca148be41afeb9647c7f41ce65879ca3df7be10fd2ccca53d3c9&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/55757406.jpg?k=4d78b25a49e6f201219509b3b28df5f0fa8fe38b66903efbedbdad8a5edd2386&o=']","Heidestrasse 62, Mitte, 10557 Berlin, Germany"
